Latitude,Longitude,Crime Description,Count,Hour,Crime Frequency
33.7216,-118.3057,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,0,1
33.7216,-118.3039,CHILD ANNOYING (17YRS & UNDER),1,8,1
33.7216,-118.3035,VEHICLE - STOLEN,2,4,1
33.7216,-118.3017,INTIMATE PARTNER - SIMPLE ASSAULT,1,10,1
33.7216,-118.3013,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),2,21,2
33.7216,-118.3012,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1,7,1
33.7216,-118.2995,BURGLARY,2,7,2
33.7216,-118.2991,VEHICLE - STOLEN,4,0,2
33.7216,-118.299,BATTERY - SIMPLE ASSAULT,1,15,1
33.7216,-118.2973,BURGLARY FROM VEHICLE,1,5,1
33.7216,-118.2969,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),3,15,4
33.7216,-118.2968,ROBBERY,1,19,1
33.7216,-118.295,BURGLARY,1,6,1
33.7216,-118.2947,VEHICLE - STOLEN,4,12,2
33.7216,-118.2891,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2,10,1
33.7216,-118.2818,THEFT PLAIN - PETTY ($950 & UNDER),1,12,1
33.7217,-118.3276,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,12,1
33.7217,-118.2883,BURGLARY FROM VEHICLE,1,5,1
33.7218,-118.3146,INDECENT EXPOSURE,1,16,1
33.7218,-118.2911,BATTERY - SIMPLE ASSAULT,2,6,2
33.7218,-118.288,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),1,6,1
33.7218,-118.2875,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,15,1
33.7218,-118.2761,VEHICLE - STOLEN,2,15,2
33.7219,-118.2892,BATTERY - SIMPLE ASSAULT,2,11,2
33.722,-118.3115,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",2,8,1
33.722,-118.3013,BURGLARY,2,9,3
33.722,-118.2968,"BUNCO, GRAND THEFT",1,7,1
33.7221,-118.3061,BATTERY - SIMPLE ASSAULT,1,1,1
33.7222,-118.3227,"BUNCO, GRAND THEFT",1,10,1
33.7222,-118.2924,BATTERY - SIMPLE ASSAULT,1,12,1
33.7222,-118.2903,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1,14,1
33.7223,-118.3087,THEFT OF IDENTITY,1,9,1
33.7223,-118.2887,THEFT OF IDENTITY,1,22,1
33.7224,-118.3204,TRESPASSING,1,5,1
33.7224,-118.3147,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,1,1
33.7224,-118.2924,BURGLARY FROM VEHICLE,2,17,2
33.7224,-118.2902,VEHICLE - STOLEN,1,22,1
33.7225,-118.3267,VEHICLE - STOLEN,2,20,2
33.7225,-118.3157,"BUNCO, GRAND THEFT",1,0,1
33.7225,-118.3057,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,12,1
33.7225,-118.3035,VEHICLE - STOLEN,4,18,2
33.7225,-118.3034,INTIMATE PARTNER - SIMPLE ASSAULT,1,14,1
33.7225,-118.3013,BATTERY - SIMPLE ASSAULT,5,12,5
33.7225,-118.3012,VIOLATION OF RESTRAINING ORDER,2,12,2
33.7225,-118.299,VEHICLE - STOLEN,6,10,5
33.7225,-118.2973,INTIMATE PARTNER - SIMPLE ASSAULT,2,19,1
33.7225,-118.2968,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2,20,4
33.7225,-118.2951,BATTERY - SIMPLE ASSAULT,5,23,3
33.7225,-118.2947,INTIMATE PARTNER - SIMPLE ASSAULT,2,0,2
33.7225,-118.2946,BURGLARY FROM VEHICLE,1,1,1
33.7225,-118.2929,INTIMATE PARTNER - SIMPLE ASSAULT,2,10,2
33.7225,-118.2924,VEHICLE - STOLEN,6,17,5
33.7225,-118.2907,BRANDISH WEAPON,1,8,1
33.7225,-118.2902,INTIMATE PARTNER - SIMPLE ASSAULT,3,22,4
33.7225,-118.2897,BURGLARY FROM VEHICLE,1,1,1
33.7225,-118.2893,VEHICLE - STOLEN,3,20,2
33.7225,-118.285,"BUNCO, GRAND THEFT",1,12,1
33.7226,-118.3185,BURGLARY,1,3,1
33.7226,-118.2848,"BUNCO, GRAND THEFT",1,8,1
33.7226,-118.2505,BATTERY - SIMPLE ASSAULT,1,7,1
33.7227,-118.2885,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1,6,1
33.7228,-118.288,BURGLARY FROM VEHICLE,2,16,2
33.7229,-118.3173,VEHICLE - STOLEN,1,14,1
33.7229,-118.3162,THEFT PLAIN - PETTY ($950 & UNDER),1,15,1
33.7229,-118.3157,BURGLARY FROM VEHICLE,1,1,1
33.7229,-118.2968,VEHICLE - ATTEMPT STOLEN,1,12,1
33.7229,-118.2946,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,3,1
33.723,-118.318,BURGLARY,1,5,1
33.723,-118.3129,THEFT PLAIN - PETTY ($950 & UNDER),5,17,6
33.7231,-118.288,BATTERY - SIMPLE ASSAULT,7,17,4
33.7232,-118.3126,VEHICLE - STOLEN,4,18,4
33.7233,-118.3245,THEFT PLAIN - PETTY ($950 & UNDER),1,18,1
33.7233,-118.3134,BATTERY POLICE (SIMPLE),2,10,2
33.7233,-118.288,BATTERY - SIMPLE ASSAULT,7,15,5
33.7233,-118.2869,VEHICLE - STOLEN,2,17,1
33.7234,-118.3244,THEFT PLAIN - PETTY ($950 & UNDER),1,2,1
33.7234,-118.3123,BATTERY - SIMPLE ASSAULT,3,10,2
33.7234,-118.3057,VEHICLE - STOLEN,3,19,2
33.7234,-118.3035,VEHICLE - STOLEN,3,6,2
33.7234,-118.3013,THEFT OF IDENTITY,5,7,3
33.7234,-118.2995,BATTERY - SIMPLE ASSAULT,2,17,2
33.7234,-118.299,VEHICLE - STOLEN,6,20,7
33.7234,-118.2973,BATTERY - SIMPLE ASSAULT,1,6,1
33.7234,-118.2968,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),4,17,3
33.7234,-118.2951,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,8,1
33.7234,-118.2946,BATTERY - SIMPLE ASSAULT,3,9,2
33.7234,-118.2924,BURGLARY FROM VEHICLE,2,16,2
33.7234,-118.2907,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2,16,2
33.7234,-118.2903,INTIMATE PARTNER - SIMPLE ASSAULT,4,19,4
33.7234,-118.2902,BATTERY - SIMPLE ASSAULT,1,8,1
33.7234,-118.288,BATTERY - SIMPLE ASSAULT,2,10,1
33.7236,-118.3062,THEFT OF IDENTITY,1,14,1
33.7236,-118.2858,VANDALISM - MISDEAMEANOR ($399 OR UNDER),3,1,2
33.7237,-118.3203,BATTERY - SIMPLE ASSAULT,1,21,1
33.7237,-118.3126,BURGLARY,1,23,1
33.7237,-118.2736,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2,7,1
33.7238,-118.3013,INTIMATE PARTNER - AGGRAVATED ASSAULT,1,17,1
33.7238,-118.288,BATTERY - SIMPLE ASSAULT,4,20,5
33.7239,-118.3239,VEHICLE - ATTEMPT STOLEN,1,5,1
33.7239,-118.2924,INTIMATE PARTNER - SIMPLE ASSAULT,2,2,1
33.724,-118.3149,ROBBERY,2,0,2
33.7241,-118.3122,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1,21,1
33.7241,-118.3117,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,8,1
33.7242,-118.3194,THEFT OF IDENTITY,1,13,1
33.7242,-118.3193,BATTERY WITH SEXUAL CONTACT,1,15,1
33.7242,-118.2869,INTIMATE PARTNER - SIMPLE ASSAULT,3,17,2
33.7242,-118.2863,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,7,1
33.7242,-118.2858,VEHICLE - STOLEN,8,22,4
33.7243,-118.3062,BURGLARY,2,14,1
33.7243,-118.3057,BURGLARY FROM VEHICLE,1,4,1
33.7243,-118.3035,THEFT OF IDENTITY,3,19,4
33.7243,-118.3013,THEFT OF IDENTITY,6,11,5
33.7243,-118.3012,BATTERY - SIMPLE ASSAULT,1,0,1
33.7243,-118.2995,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,1,1
33.7243,-118.299,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,15,2
33.7243,-118.2968,BATTERY - SIMPLE ASSAULT,2,16,2
33.7243,-118.2963,VEHICLE - STOLEN,18,17,13
33.7243,-118.2951,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,16,1
33.7243,-118.2946,CRIMINAL THREATS - NO WEAPON DISPLAYED,2,19,2
33.7243,-118.2924,VEHICLE - STOLEN,2,1,2
33.7243,-118.2907,BATTERY - SIMPLE ASSAULT,4,22,3
33.7243,-118.2902,VEHICLE - STOLEN,5,20,4
33.7243,-118.2885,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,3,21,3
33.7243,-118.288,BATTERY - SIMPLE ASSAULT,11,9,6
33.7243,-118.2858,BURGLARY FROM VEHICLE,1,2,1
33.7244,-118.3234,BURGLARY,3,22,2
33.7244,-118.322,BATTERY - SIMPLE ASSAULT,3,6,4
33.7244,-118.3124,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1,1,1
33.7245,-118.3194,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1,12,1
33.7245,-118.2845,INTIMATE PARTNER - SIMPLE ASSAULT,2,0,1
33.7246,-118.3157,VEHICLE - STOLEN,1,4,1
33.7246,-118.3079,BATTERY - SIMPLE ASSAULT,1,12,1
33.7247,-118.3231,THEFT PLAIN - PETTY ($950 & UNDER),1,16,1
33.7247,-118.2946,THEFT OF IDENTITY,1,9,1
33.7247,-118.2924,INTIMATE PARTNER - SIMPLE ASSAULT,3,7,2
33.7247,-118.2858,THEFT PLAIN - PETTY ($950 & UNDER),1,12,1
33.7248,-118.3119,BURGLARY FROM VEHICLE,1,12,2
33.7248,-118.288,VIOLATION OF COURT ORDER,2,1,2
33.7248,-118.2671,VANDALISM - MISDEAMEANOR ($399 OR UNDER),7,0,3
33.7249,-118.3118,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,1,1
33.7249,-118.3083,"BUNCO, ATTEMPT",1,0,1
33.7249,-118.2968,INTIMATE PARTNER - SIMPLE ASSAULT,1,2,1
33.725,-118.2825,BURGLARY FROM VEHICLE,4,8,3
33.725,-118.2776,BURGLARY,2,12,1
33.7251,-118.2858,THEFT OF IDENTITY,5,0,3
33.7252,-118.3056,"BURGLARY FROM VEHICLE, ATTEMPTED",1,7,1
33.7252,-118.3034,THEFT OF IDENTITY,2,8,1
33.7252,-118.3017,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,4,1
33.7252,-118.3013,VEHICLE - STOLEN,3,2,2
33.7252,-118.2995,INTIMATE PARTNER - SIMPLE ASSAULT,1,22,1
33.7252,-118.299,VEHICLE - STOLEN,5,19,4
33.7252,-118.2968,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",24,18,6
33.7252,-118.2951,VEHICLE - STOLEN,2,16,1
33.7252,-118.2946,INTIMATE PARTNER - SIMPLE ASSAULT,2,11,2
33.7252,-118.2929,BURGLARY FROM VEHICLE,1,10,1
33.7252,-118.2924,VEHICLE - STOLEN,4,7,3
33.7252,-118.2907,BURGLARY,1,0,1
33.7252,-118.2902,VEHICLE - STOLEN,3,20,2
33.7252,-118.2885,INTIMATE PARTNER - AGGRAVATED ASSAULT,2,14,2
33.7252,-118.288,VEHICLE - STOLEN,9,13,7
33.7252,-118.282,BURGLARY,1,17,1
33.7253,-118.319,BURGLARY FROM VEHICLE,1,4,1
33.7254,-118.3221,THEFT PLAIN - PETTY ($950 & UNDER),2,1,1
33.7254,-118.3218,BURGLARY,1,0,1
33.7254,-118.319,"BUNCO, GRAND THEFT",1,9,1
33.7254,-118.3157,OTHER MISCELLANEOUS CRIME,2,2,1
33.7254,-118.2812,ARSON,1,14,2
33.7255,-118.315,BURGLARY,1,2,1
33.7255,-118.288,BURGLARY,1,23,2
33.7256,-118.3113,"BUNCO, GRAND THEFT",1,15,1
33.7256,-118.2946,VEHICLE - STOLEN,3,10,1
33.7256,-118.2924,VEHICLE - STOLEN,1,20,1
33.7256,-118.2804,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",24,8,6
33.7257,-118.3216,BURGLARY,1,18,2
33.7257,-118.3118,THEFT PLAIN - PETTY ($950 & UNDER),2,7,2
33.7257,-118.3056,TRESPASSING,1,9,1
33.7257,-118.2801,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2,2,2
33.7257,-118.2766,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",12,0,9
33.7258,-118.2675,BOAT - STOLEN,1,1,1
33.726,-118.321,BURGLARY FROM VEHICLE,5,20,5
33.726,-118.2848,BURGLARY,1,2,2
33.7261,-118.3078,BURGLARY FROM VEHICLE,1,19,1
33.7261,-118.3062,BURGLARY FROM VEHICLE,1,17,2
33.7261,-118.3056,VEHICLE - STOLEN,2,21,1
33.7261,-118.3039,THEFT OF IDENTITY,1,11,1
33.7261,-118.3034,"BUNCO, GRAND THEFT",2,16,2
33.7261,-118.3017,INTIMATE PARTNER - SIMPLE ASSAULT,1,19,1
33.7261,-118.3012,VEHICLE - STOLEN,3,7,2
33.7261,-118.2995,BATTERY - SIMPLE ASSAULT,2,10,1
33.7261,-118.299,VIOLATION OF RESTRAINING ORDER,5,20,4
33.7261,-118.2968,VEHICLE - STOLEN,3,0,1
33.7261,-118.2951,INTIMATE PARTNER - AGGRAVATED ASSAULT,1,2,1
33.7261,-118.2946,VEHICLE - STOLEN,3,10,2
33.7261,-118.2929,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",2,2,1
33.7261,-118.2924,VEHICLE - STOLEN,7,11,6
33.7261,-118.2907,BATTERY - SIMPLE ASSAULT,2,12,2
33.7261,-118.2902,VIOLATION OF RESTRAINING ORDER,15,15,6
33.7261,-118.2885,VIOLATION OF RESTRAINING ORDER,4,11,3
33.7261,-118.288,VEHICLE - STOLEN,8,17,7
33.7261,-118.2862,CRIMINAL THREATS - NO WEAPON DISPLAYED,2,7,2
33.7261,-118.2858,BATTERY - SIMPLE ASSAULT,6,1,4
33.7261,-118.2848,BATTERY - SIMPLE ASSAULT,1,10,1
33.7262,-118.3112,BURGLARY,2,0,1
33.7262,-118.2783,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",5,17,3
33.7262,-118.2781,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",4,20,3
33.7263,-118.3209,BURGLARY,2,0,1
33.7263,-118.3149,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,6,1
33.7263,-118.3112,BURGLARY,4,5,2
33.7264,-118.3117,BURGLARY FROM VEHICLE,1,0,1
33.7264,-118.2774,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),2,8,1
33.7265,-118.3173,CRIMINAL THREATS - NO WEAPON DISPLAYED,1,1,1
33.7265,-118.3112,BURGLARY,1,15,1
33.7265,-118.2946,THEFT PLAIN - PETTY ($950 & UNDER),1,7,1
33.7265,-118.2924,THEFT PLAIN - PETTY ($950 & UNDER),1,1,1
33.7266,-118.3012,VEHICLE - STOLEN,2,9,1
33.7266,-118.2968,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1,0,1
33.7266,-118.288,TRESPASSING,1,10,1
33.7266,-118.2785,BATTERY - SIMPLE ASSAULT,1,9,1
33.7266,-118.2766,INTIMATE PARTNER - SIMPLE ASSAULT,1,5,1
33.7267,-118.3146,THEFT PLAIN - PETTY ($950 & UNDER),1,12,1
33.7267,-118.3127,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,2,1
33.7267,-118.3112,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1,16,1
33.7267,-118.2741,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1,8,1
33.727,-118.3242,BURGLARY FROM VEHICLE,6,9,3
33.727,-118.3145,VIOLATION OF COURT ORDER,2,23,2
33.727,-118.3081,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),2,7,1
33.727,-118.3078,VEHICLE - STOLEN,2,2,1
33.727,-118.3061,BATTERY - SIMPLE ASSAULT,1,2,1
33.727,-118.3057,THEFT OF IDENTITY,1,3,1
33.727,-118.3056,BURGLARY FROM VEHICLE,2,11,1
33.727,-118.3034,BRANDISH WEAPON,1,4,1
33.727,-118.3017,BRANDISH WEAPON,1,16,1
33.727,-118.3012,BURGLARY FROM VEHICLE,2,0,1
33.727,-118.2995,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,18,1
33.727,-118.299,BATTERY - SIMPLE ASSAULT,3,22,4
33.727,-118.2973,BATTERY - SIMPLE ASSAULT,1,8,1
33.727,-118.2968,INTIMATE PARTNER - SIMPLE ASSAULT,3,20,3
33.727,-118.2951,BURGLARY,1,15,2
33.727,-118.2946,THEFT OF IDENTITY,4,0,2
33.727,-118.2929,CRIMINAL THREATS - NO WEAPON DISPLAYED,3,17,2
33.727,-118.2924,VIOLATION OF RESTRAINING ORDER,7,22,5
33.727,-118.2906,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1,15,1
33.727,-118.2902,BATTERY - SIMPLE ASSAULT,3,1,3
33.727,-118.2884,VIOLATION OF COURT ORDER,2,18,3
33.727,-118.288,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",7,12,6
33.727,-118.2862,INTIMATE PARTNER - SIMPLE ASSAULT,2,1,1
33.727,-118.2858,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",7,19,4
33.727,-118.2844,CRIMINAL THREATS - NO WEAPON DISPLAYED,1,15,1
33.727,-118.2841,VEHICLE - STOLEN,3,10,2
33.727,-118.2753,INTIMATE PARTNER - SIMPLE ASSAULT,1,23,1
33.727,-118.2749,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",2,5,1
33.7271,-118.3113,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1,6,1
33.7271,-118.3109,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1,9,1
33.7271,-118.3098,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1,0,1
33.7272,-118.3201,BURGLARY,1,13,1
33.7272,-118.3173,OTHER MISCELLANEOUS CRIME,1,4,1
33.7272,-118.3165,THEFT OF IDENTITY,2,10,2
33.7272,-118.2742,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,9,1
33.7273,-118.3275,BURGLARY FROM VEHICLE,1,18,1
33.7274,-118.3183,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,4,1
33.7274,-118.2946,BATTERY - SIMPLE ASSAULT,1,6,1
33.7274,-118.2924,BURGLARY,2,10,1
33.7274,-118.2902,ARSON,1,5,1
33.7274,-118.288,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,15,1
33.7274,-118.2858,THEFT PLAIN - PETTY ($950 & UNDER),3,2,1
33.7275,-118.3056,VEHICLE - STOLEN,2,10,1
33.7275,-118.3012,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,20,1
33.7275,-118.2968,EXTORTION,1,16,1
33.7277,-118.3244,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1,0,1
33.7277,-118.3123,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,20,1
33.7277,-118.2745,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1,17,1
33.7278,-118.3143,BATTERY - SIMPLE ASSAULT,1,18,2
33.7278,-118.2829,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1,14,1
33.7279,-118.3243,BURGLARY FROM VEHICLE,1,5,1
33.7279,-118.3168,CRIMINAL THREATS - NO WEAPON DISPLAYED,1,14,1
33.7279,-118.3134,SHOTS FIRED AT INHABITED DWELLING,1,12,1
33.7279,-118.3107,THEFT OF IDENTITY,1,12,1
33.7279,-118.3056,BRANDISH WEAPON,1,16,1
33.7279,-118.3034,VEHICLE - STOLEN,1,10,1
33.7279,-118.3017,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),2,4,1
33.7279,-118.3012,VIOLATION OF COURT ORDER,2,19,2
33.7279,-118.2995,BRANDISH WEAPON,2,16,4
33.7279,-118.299,VEHICLE - STOLEN,7,17,4
33.7279,-118.2973,VIOLATION OF RESTRAINING ORDER,14,22,5
33.7279,-118.2968,INTIMATE PARTNER - SIMPLE ASSAULT,2,12,2
33.7279,-118.2951,CHILD STEALING,1,12,1
33.7279,-118.2946,VEHICLE - STOLEN,3,0,2
33.7279,-118.2929,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,14,1
33.7279,-118.2924,THEFT OF IDENTITY,8,0,3
33.7279,-118.2902,INTIMATE PARTNER - SIMPLE ASSAULT,4,23,3
33.7279,-118.2884,CRIMINAL THREATS - NO WEAPON DISPLAYED,2,13,2
33.7279,-118.288,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",4,18,4
33.7279,-118.2862,CRIMINAL THREATS - NO WEAPON DISPLAYED,5,20,3
33.7279,-118.2858,VIOLATION OF RESTRAINING ORDER,9,21,6
33.7279,-118.284,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),2,0,1
33.7279,-118.2836,VEHICLE - STOLEN,4,3,1
33.7279,-118.2753,RESISTING ARREST,1,11,1
33.728,-118.3202,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,2,1
33.728,-118.3201,BURGLARY,1,12,1
33.728,-118.3078,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1,11,1
33.7282,-118.3111,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1,22,2
33.7283,-118.2924,VEHICLE - STOLEN,2,7,1
33.7283,-118.2902,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",1,14,1
33.7283,-118.2858,SEXUAL PENETRATION W/FOREIGN OBJECT,1,12,2
33.7283,-118.2836,ATTEMPTED ROBBERY,1,14,1
33.7284,-118.3242,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,15,1
33.7284,-118.3101,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,14,1
33.7284,-118.3056,BIKE - STOLEN,1,21,1
33.7284,-118.3034,THEFT OF IDENTITY,1,17,1
33.7284,-118.3012,CHILD ANNOYING (17YRS & UNDER),1,14,1
33.7284,-118.2946,VEHICLE - STOLEN,2,13,1
33.7285,-118.3237,BURGLARY,1,18,1
33.7285,-118.3161,BURGLARY FROM VEHICLE,2,14,2
33.7285,-118.3118,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1,17,1
33.7287,-118.3193,"BURGLARY FROM VEHICLE, ATTEMPTED",2,2,2
33.7287,-118.2814,VEHICLE - STOLEN,7,22,5
33.7288,-118.3061,BATTERY - SIMPLE ASSAULT,1,1,1
33.7288,-118.3056,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),4,12,2
33.7288,-118.3039,BATTERY - SIMPLE ASSAULT,1,11,1
33.7288,-118.3034,VEHICLE - STOLEN,2,4,1
33.7288,-118.3017,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,11,1
33.7288,-118.3012,VIOLATION OF RESTRAINING ORDER,3,12,2
33.7288,-118.2995,BURGLARY FROM VEHICLE,1,7,1
33.7288,-118.299,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),2,2,2
33.7288,-118.2973,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1,8,1
33.7288,-118.2968,VEHICLE - STOLEN,3,16,3
33.7288,-118.2946,BATTERY - SIMPLE ASSAULT,3,19,4
33.7288,-118.2929,INTIMATE PARTNER - SIMPLE ASSAULT,6,19,4
33.7288,-118.2924,VEHICLE - STOLEN,7,21,4
33.7288,-118.2906,VEHICLE - STOLEN,2,5,1
33.7288,-118.2902,VEHICLE - STOLEN,5,12,3
33.7288,-118.2884,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",2,23,2
33.7288,-118.288,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",6,0,5
33.7288,-118.2862,INTIMATE PARTNER - SIMPLE ASSAULT,2,11,2
33.7288,-118.2858,VIOLATION OF RESTRAINING ORDER,5,0,3
33.7288,-118.284,INTIMATE PARTNER - SIMPLE ASSAULT,3,20,2
33.7288,-118.2836,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2,9,5
33.7288,-118.2813,TRESPASSING,1,16,1
33.7289,-118.3258,THEFT PLAIN - PETTY ($950 & UNDER),1,13,1
33.7289,-118.3144,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,11,1
33.7289,-118.3121,THEFT PLAIN - PETTY ($950 & UNDER),1,20,1
33.7289,-118.3097,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),2,20,2
33.7289,-118.3082,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),3,23,2
33.7289,-118.3078,VEHICLE - STOLEN,1,17,1
33.7289,-118.3056,THEFT PLAIN - PETTY ($950 & UNDER),1,19,1
33.7289,-118.2846,VEHICLE - STOLEN,16,9,7
33.729,-118.3204,DOCUMENT FORGERY / STOLEN FELONY,2,0,1
33.7291,-118.3101,INTIMATE PARTNER - AGGRAVATED ASSAULT,1,9,1
33.7291,-118.3097,BURGLARY,1,16,1
33.7292,-118.3259,VEHICLE - STOLEN,1,17,1
33.7292,-118.3218,THEFT OF IDENTITY,1,9,1
33.7292,-118.3119,BURGLARY FROM VEHICLE,1,20,1
33.7292,-118.2858,INTIMATE PARTNER - SIMPLE ASSAULT,1,11,1
33.7292,-118.2836,CRIMINAL THREATS - NO WEAPON DISPLAYED,1,16,1
33.7293,-118.3243,THEFT PLAIN - PETTY ($950 & UNDER),2,14,2
33.7293,-118.3186,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",3,10,3
33.7293,-118.317,VANDALISM - MISDEAMEANOR ($399 OR UNDER),2,10,1
33.7293,-118.3163,BURGLARY,1,18,2
33.7293,-118.3145,BURGLARY,2,6,2
33.7293,-118.3056,VEHICLE - STOLEN,1,10,1
33.7293,-118.2924,BURGLARY,3,16,2
33.7293,-118.2902,SHOTS FIRED AT INHABITED DWELLING,1,9,2
33.7293,-118.2797,THEFT PLAIN - PETTY ($950 & UNDER),3,8,4
33.7294,-118.3216,VEHICLE - STOLEN,1,20,1
33.7294,-118.2798,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1,10,1
33.7297,-118.3056,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),2,23,2
33.7297,-118.3034,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1,4,1
33.7297,-118.3012,BATTERY - SIMPLE ASSAULT,1,2,1
33.7297,-118.2946,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",2,1,1
